Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a,TickerYahoo
REEM4,4.63,-0.48,-0.08,0.197,"0,00%",0.137,-0.14,-4.33,-0.07,-3.84,-6.01,"-4,54%","-40,65%",0.45,"4,61%","15,78%",0.0,-372708000.0,0.0,"-13,59%",REEM4.SA
CCXC3,1.16,-0.48,-0.04,0.0,"0,00%",0.185,0.0,-0.65,0.0,-0.52,-0.52,"0,00%","0,00%",0.0,"0,00%","7,85%",0.0,-52699000.0,0.0,"0,00%",CCXC3.SA
PLAS3,5.15,-0.46,-0.11,0.056,"0,00%",0.101,-0.2,-6.02,-0.06,-33.37,7.4,"-0,93%","-12,02%",0.39,"-2,01%","23,89%",828.31,-577159000.0,-0.54,"27,04%",PLAS3.SA
CTNM3,7.13,-0.46,-0.58,0.344,"0,00%",0.073,-0.12,-0.51,-0.07,-3.4,-4.32,"-67,36%","-137,36%",0.24,"-17,07%","126,34%",0.0,-375916000.0,-3.54,"-24,85%",CTNM3.SA
BDLL4,7.45,-0.44,-0.05,0.284,"0,00%",0.022,-0.05,-0.96,-0.02,-14.64,-17.47,"-29,55%","-63,99%",0.46,"-2,51%","11,51%",1212.17,-233585000.0,-0.8,"21,89%",BDLL4.SA
DOCA3,11.0,-0.4,-0.03,-3.064,"0,00%",0.03,-0.32,-0.26,-0.02,-6.86,-6.76,"1.165,92%","636,17%",0.61,"-12,48%","8,24%",0.0,-390317000.0,-0.82,"-38,80%",DOCA3.SA
FGUI4,0.38,-0.39,-0.07,0.507,"0,00%",0.798,-0.07,-1.83,-0.06,-14.24,-14.24,"-27,72%","-129,00%",0.04,"-60,74%","17,32%",0.0,-222024000.0,-0.46,"2,13%",FGUI4.SA
VVAR11,14.58,-0.39,0.22,0.017,"0,00%",0.014,-0.09,0.25,-0.03,4.83,3.08,"6,69%","-4,28%",0.74,"7,82%","-57,06%",0.0,2089000000.0,4.66,"-2,52%",VVAR11.SA
VVAR4,4.84,-0.39,0.22,0.017,"0,00%",0.014,-0.09,0.25,-0.03,4.83,3.07,"6,69%","-4,28%",0.74,"7,82%","-57,06%",0.0,2089000000.0,4.66,"-2,52%",VVAR4.SA
INEP3,1.93,-0.37,-0.06,19.557,"0,00%",0.092,-0.07,-1.19,-0.04,-13.97,-15.37,"-1.647,02%","-5.378,76%",0.08,"-8,31%","16,06%",47613.5,-1448530000.0,-0.64,"-21,64%",INEP3.SA
